ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,Dist,prob
129.63180163027,16.64454322948, 658065577604676096,3.1921,0.3604,-28.834,0.374,-38.343,0.252, 3.92e-02,  0,0.991,19.288510, 2.870541,NOT_AVAILABLE,0,,0.78
129.59093425369,16.71323236471, 658069361470348160,3.6724,0.2852,-35.655,0.298,-3.808,0.207, 2.38e-02,  0,1.056,19.000483, 3.104706,NOT_AVAILABLE,0,,0.98
129.17622426668,16.71831676171, 658078741680107136,3.5452,0.0451,-27.824,0.049,-17.901,0.035, 3.12e-02,  0,2.322,13.604392, 1.325501,NOT_AVAILABLE,1,,0.82
129.39966028491,16.71228388874, 658080524090898944,3.4042,0.0918,-30.989,0.084,-21.594,0.062, 2.18e-02,  0,0.996,17.182827, 2.349621,NOT_AVAILABLE,0,  276.6177,1.0
129.46736388324,16.81817857851, 658083582107649920,3.4953,0.3549,-29.383,0.325,-36.229,0.237, 5.02e-02,  0,1.101,19.346160, 2.993856,NOT_AVAILABLE,0,,0.88
130.64008204451,16.72196784389, 658219096920187136,6.8022,0.2391,-58.058,0.269,-64.022,0.202, 5.08e-02,  0,1.012,18.949284, 3.180014,NOT_AVAILABLE,0,  175.3698,1.0
130.67565228337,16.7880114593, 658226076238065280,5.8364,0.0985,-22.846,0.105,-17.651,0.081, 1.71e-02,  1,1.043,17.460052, 2.936716,NOT_AVAILABLE,0,  172.1072,1.0
131.60112843282,17.04304862706, 658290084134608000,6.4335,0.1091,-44.477,0.114,-3.026,0.086, 2.53e-02,  0,7.549,12.477258, 1.316251,VARIABLE     ,3,,1.0
131.84527498428,17.18871502591, 658298300408182016,4.0351,0.1419,-20.594,0.147,-40.857,0.104, 1.73e-02,  0,1.049,18.050617, 2.583626,NOT_AVAILABLE,0,  231.1369,0.74
131.029768852,16.85413421681, 658306031349296128,3.7429,0.0853,-69.355,0.08,7.466,0.058, 1.54e-02,  0,0.994,17.061220, 2.273873,NOT_AVAILABLE,0,  273.5349,1.0
131.15242026812,16.83785507979, 658306340586934528,6.7933,0.1642,-19.659,0.158,-72.324,0.111, 9.78e-03,  0,0.96,18.129568, 3.206222,NOT_AVAILABLE,0,  163.9476,0.54
131.36900838366,16.94565022654, 658311838145049600,17.1562,0.0185,-80.475,0.02,-10.15,0.014, 2.65e-02,  0,0.899, 9.101462, 0.925091,NOT_AVAILABLE,0,   58.1933,1.0
131.22139260661,16.96693161038, 658314445189486848,6.4701,0.1202,-30.359,0.122,-14.568,0.09, 2.31e-02,  0,0.97,17.584682, 3.109404,NOT_AVAILABLE,0,  152.2616,1.0
131.0806339455,16.93767623675, 658320015762799232,3.5184,0.0324,-36.509,0.031,4.77,0.026, 1.90e-02,  1,1.003,15.059983, 1.804464,NOT_AVAILABLE,0,  279.4133,0.9
131.06506145567,17.01318286791, 658321287073112832,17.1149,0.0608,-60.307,0.059,-37.566,0.05, 1.36e-02,  1,1.059,16.241076, 3.271154,NOT_AVAILABLE,0,,1.0
130.91805751245,16.95949651531, 658322352225018624,9.6563,0.0267,-32.221,0.028,-37.284,0.023, 2.40e-02,  0,1.302,11.374663, 1.199720,VARIABLE     ,0,  104.1933,1.0
130.78331107552,16.95872877233, 658323039419796224,2.571,0.1649,-40.885,0.172,-31.289,0.128, 1.46e-02,  0,1.039,18.265526, 2.170551,NOT_AVAILABLE,0,  347.4817,1.0
131.08841486025,17.11356374638, 658331251397389696,3.4223,0.0271,-42.027,0.028,20.069,0.023, 3.12e-02,  0,1.141,14.313297, 1.456193,NOT_AVAILABLE,0,  283.2430,0.64
130.98526511952,17.11449107406, 658331796857425152,5.2919,0.4119,-35.252,0.403,-86.856,0.269, 4.81e-02,  0,1.017,19.604595, 0.410070,NOT_AVAILABLE,0,,0.64
131.50108103856,17.01710697207, 658335237126863360,2.6003,0.0476,-50.656,0.051,-1.291,0.037, 3.59e-02,  0,2.276,14.194968, 1.155107,NOT_AVAILABLE,0,,1.0
131.51118145123,17.02152434221, 658335615083984128,5.4881,0.0759,-37.313,0.079,-11.198,0.057, 3.05e-02,  0,1.001,16.880274, 2.722939,NOT_AVAILABLE,0,  185.3242,1.0
131.4541214969,17.06514570569, 658336710299988864,3.1479,0.1746,-34.161,0.186,-4.157,0.135, 2.04e-02,  0,1.057,18.246399, 2.733204,NOT_AVAILABLE,0,  280.5686,0.8
131.57190066212,17.12068447134, 658338634445155200,4.0435,0.3609,-43.024,0.381,-26.547,0.282, 1.25e-02,  0,0.963,19.481771, 3.053455,NOT_AVAILABLE,0,,1.0
131.39946386596,17.11544953846, 658340077554371200,3.6272,0.392,-34.635,0.415,-21.105,0.314, 2.82e-02, 19,1.344,19.166904, 2.799250,NOT_AVAILABLE,0,,1.0
131.33228894107,17.10713639488, 658340558590781056,2.8975,0.4405,-34.436,0.437,-29.799,0.359, 1.54e-02,  0,1.09,19.472030, 2.523960,NOT_AVAILABLE,0,,0.98
131.37147032671,17.13737280493, 658341112642121344,1.5629,0.4382,-55.03,0.424,-30.81,0.33, 1.89e-02,  0,0.971,19.589048, 1.913670,NOT_AVAILABLE,0,,1.0
131.67823853081,17.17718092057, 658344406881750400,3.5846,0.0965,-36.987,0.107,-10.645,0.08, 1.39e-02,  0,1.01,17.634563, 2.870054,NOT_AVAILABLE,0,  284.7267,1.0
131.65274869838,17.25914029419, 658345751206771072,5.8839,0.2944,-33.792,0.321,-8.541,0.233, 1.42e-01,  0,3.352,17.423674, 3.133869,NOT_AVAILABLE,0,,1.0
131.70128412915,17.26632316885, 658346983862125824,4.4772,0.0335,-41.48,0.036,5.028,0.026, 2.56e-02,  2,1.8,11.562425, 0.812636,NOT_AVAILABLE,0,  218.8607,1.0
131.70073197476,17.26654185789, 658346988157350016,4.2176,0.0702,-39.469,0.083,1.045,0.066, 1.57e-02,  7,4.121,13.231178, 1.315796,NOT_AVAILABLE,0,,1.0
131.33760290841,17.16980055659, 658352996815475712,5.5538,0.0182,-19.581,0.016,-41.072,0.014, 3.47e-02,  0,1.005,12.343070, 1.115182,NOT_AVAILABLE,0,  177.9971,0.9
131.3397228588,17.1666475004, 658352996816075648,6.7672,0.6653,-45.87,0.646,39.805,0.484, 2.46e-02,  0,1.083,19.886560, 2.777876,NOT_AVAILABLE,0,,1.0
131.2565427691,17.1636871202, 658353477852179968,3.654,0.0162,-42.685,0.017,-13.578,0.014, 3.53e-02,  0,0.939,12.588222, 0.991342,NOT_AVAILABLE,0,  269.7932,1.0
131.22480997085,17.26432196048, 658357296079915008,3.7417,0.0794,-30.323,0.085,-32.572,0.065, 2.33e-02,  0,1.057,16.318312, 2.397661,NOT_AVAILABLE,0,,1.0
131.42790787975,17.33451990026, 658362346959321088,6.6078,0.1202,-32.368,0.127,-32.846,0.098, 2.60e-01, 36,1.818,16.441616, 2.615251,NOT_AVAILABLE,0,,1.0
131.42762579144,17.33457793035, 658362346960410112,6.581,0.1091,-32.513,0.116,-32.78,0.092, 2.81e-01,  2,1.503,16.550497, 2.669694,NOT_AVAILABLE,0,,1.0
131.44525785002,17.3982519078, 658366126531623680,3.215,0.8195,-25.249,0.87,-54.775,0.645, 3.47e-02,  0,1.026,20.497564, 2.279326,NOT_AVAILABLE,0,,0.8
131.35718385987,17.40427277223, 658366710647180544,2.6888,0.0337,-30.719,0.036,-20.7,0.025, 2.96e-02,  0,0.965,15.455126, 1.594675,NOT_AVAILABLE,0,  395.1608,0.78
131.31674170236,17.42714670516, 658367019884826496,2.8037,0.0971,-28.904,0.106,-39.288,0.074, 2.43e-02,  0,1.07,17.423560, 2.441622,NOT_AVAILABLE,0,  337.5988,0.76
130.1586619403,16.71023695589, 658385299265956096,2.6424,0.0399,-53.485,0.043,-3.653,0.034, 1.90e-02,  0,0.96,15.693213, 1.677575,NOT_AVAILABLE,0,  396.5682,1.0
130.10553421932,16.67423200015, 658396496244838656,3.2971,0.1302,-40.219,0.141,-2.393,0.111, 1.72e-02,  0,0.945,17.939976, 2.305323,NOT_AVAILABLE,0,  279.1424,1.0
130.19185687876,16.81870159152, 658399588621005312,5.344,0.1776,-35.851,0.181,-10.436,0.121, 2.27e-02,  0,1.018,18.230936, 3.218414,NOT_AVAILABLE,0,  211.3528,1.0
130.19751582841,16.81429220918, 658399588621368320,3.5738,0.333,-58.416,0.35,-18.085,0.223, 2.36e-02,  0,1.129,19.135225, 2.695438,NOT_AVAILABLE,0,,1.0
130.11288178942,16.78511914458, 658399726059920896,4.9504,0.0753,-33.032,0.081,-11.017,0.059, 1.74e-02,  0,3.875,11.751920, 0.978937,NOT_AVAILABLE,0,  192.9623,1.0
130.16306443632,16.82918255926, 658400314471542784,3.6949,0.0261,-31.076,0.028,-48.943,0.021, 2.15e-02,  1,1.036,14.703316, 1.721705,NOT_AVAILABLE,0,,0.9
130.03629350597,16.80016898677, 658401517062394240,2.6857,0.0479,-24.408,0.055,-32.809,0.04, 1.59e-02,  0,0.909,16.002407, 1.652288,NOT_AVAILABLE,0,  388.9558,0.66
130.06525548351,16.89483761699, 658404673867167104,2.5694,0.1278,-31.445,0.137,-35.11,0.095, 2.71e-02,  0,1.038,17.802616, 2.647844,NOT_AVAILABLE,0,  412.8974,0.76
130.49071091975,16.70088910317, 658405739014476544,10.8895,0.0394,-64.601,0.042,7.595,0.035, 2.86e-02,  0,0.988,15.400089, 2.469196,NOT_AVAILABLE,0,   94.8041,1.0
130.54233667404,16.85190180629, 658409248003575680,2.8274,0.1444,-67.11,0.156,-43.557,0.112, 2.05e-02,  0,1.055,18.117113, 2.615835,NOT_AVAILABLE,0,  455.8081,1.0
130.40147892933,16.85603641314, 658412885840320896,1.025,0.5281,-39.742,0.551,-12.601,0.398, 2.72e-02,  0,1.012,19.772898, 1.999981,NOT_AVAILABLE,0,,0.82
130.76301124873,16.94798081886, 658416841505796096,7.5438,0.1838,-67.112,0.186,-8.558,0.138, 2.10e-02,  0,1.002,18.352905, 3.435061,NOT_AVAILABLE,0,  149.7262,1.0
130.53448036737,16.93605700917, 658418800010837120,10.4606,0.0183,-151.399,0.02,49.584,0.014, 2.00e-02,  0,1.397,12.056686, 1.349381,NOT_AVAILABLE,0,   95.3324,1.0
130.28467945215,16.87831111741, 658423610374223872,4.5512,0.0677,-35.069,0.073,-11.267,0.053, 2.53e-02,  0,0.986,16.567083, 2.254104,NOT_AVAILABLE,0,,1.0
130.28717696759,16.90909775273, 658423812236606464,5.6726,0.2434,-24.535,0.246,-0.67,0.173, 3.04e-02,  0,0.969,18.527330, 3.419621,NOT_AVAILABLE,0,  188.1806,0.52
130.34673347144,16.92040949465, 658425152266409216,2.4075,0.1743,-38.77,0.183,-16.642,0.127, 1.90e-02,  0,1.043,18.091553, 2.498304,NOT_AVAILABLE,0,  365.9839,0.98
130.41294417217,16.9492630576, 658425637598776960,4.7434,0.0309,-30.0,0.033,-1.059,0.026, 2.83e-02,  1,1.032,15.102014, 2.016887,NOT_AVAILABLE,0,,0.94
130.17688855355,16.91862799873, 658427351290217856,5.394,0.5667,-30.783,0.631,-14.939,0.387, 6.87e-02,  0,1.16,19.822487, 2.818283,NOT_AVAILABLE,0,,1.0
130.18163441993,16.93370273287, 658427596103799296,6.6044,0.1354,-17.814,0.139,-15.813,0.094, 2.92e-02,  0,0.993,17.681467, 3.101438,NOT_AVAILABLE,0,  146.5041,0.92
130.49224067278,17.01870372086, 658432131589377408,1.2591,0.2444,-55.758,0.282,-75.28,0.187, 2.07e-02,  0,1.044,18.874857, 1.811823,NOT_AVAILABLE,0,  478.6044,0.9
130.44543922497,17.04603790386, 658432475186704512,8.0893,0.0576,-66.572,0.066,-59.258,0.045, 2.02e-02,  0,0.98,16.427298, 2.767991,NOT_AVAILABLE,0,  125.4747,1.0
130.43030568271,17.06264320058, 658433295529296512,2.0043,0.3869,-31.226,0.457,-20.634,0.312, 2.38e-02,  0,1.018,19.522272, 2.387749,NOT_AVAILABLE,0,,0.68
130.58740288582,17.12725493746, 658434532475104256,1.7343,0.2946,-34.897,0.346,-17.189,0.226, 2.84e-02,  0,0.987,19.086233, 2.504311,NOT_AVAILABLE,0,,0.78
130.32400198803,17.05568257799, 658436014239681536,5.5842,0.1108,-36.278,0.119,-12.191,0.083, 3.29e-02,  0,1.036,17.285534, 3.121199,NOT_AVAILABLE,0,,1.0
130.42274245179,17.13023744008, 658438213262924032,6.0075,0.0148,-49.706,0.016,-83.832,0.011, 3.31e-02,  0,1.034,12.301082, 1.130069,VARIABLE     ,0,  166.6564,0.84
129.77524943576,16.81037811036, 658444054418508032,3.1752,0.19,-31.593,0.194,-14.643,0.149, 2.28e-02,  0,1.049,18.362667, 2.538590,NOT_AVAILABLE,0,  269.2973,0.92
129.81977176591,16.87416137671, 658444707253442432,2.3033,0.1398,-48.906,0.139,-32.535,0.102, 4.53e-02,  0,1.018,17.886034, 2.303005,NOT_AVAILABLE,0,  350.9765,1.0
129.62909921252,16.79020624879, 658445218353519488,5.5272,0.0161,-36.417,0.017,-10.895,0.013, 1.46e-02,  0,0.953,11.608404, 0.952808,VARIABLE     ,0,  177.8792,1.0
129.67008323274,16.78526322646, 658445360088487296,2.2868,0.0147,-38.744,0.015,-10.414,0.011, 2.18e-02,  0,0.962,13.219634, 0.856946,NOT_AVAILABLE,0,  416.0339,0.96
129.94670747371,17.00580545049, 658456282189422080,10.4741,0.1203,-29.492,0.113,24.716,0.094, 3.10e-03,  0,0.993,17.559689, 3.251808,NOT_AVAILABLE,0,  106.3476,1.0
129.60353801935,16.97665236414, 658461680964201472,5.3096,0.074,-33.666,0.078,-10.209,0.059, 1.53e-02,  0,1.882,15.882702, 2.499106,NOT_AVAILABLE,1,  181.5411,1.0
129.58702384264,16.97763300703, 658461715323941504,8.375,0.0218,-28.922,0.022,-59.798,0.015, 2.43e-02,  0,1.05,11.345870, 1.073373,NOT_AVAILABLE,0,  117.5975,1.0
129.38318350829,16.95989578335, 658463772612207616,5.4524,0.078,-35.829,0.074,-10.599,0.054, 9.16e-03,  0,0.95,16.907873, 2.821868,NOT_AVAILABLE,0,  183.1402,1.0
129.53203640461,17.05061952795, 658465872852222720,5.2971,0.0179,-35.098,0.019,-10.599,0.013, 2.99e-02,  0,1.033, 9.672174, 0.583173,NOT_AVAILABLE,0,  185.4744,1.0
129.73756159044,16.96896197657, 658466761909937280,2.7933,0.2776,-29.448,0.264,-15.196,0.21, 3.35e-02,  0,1.115,18.945630, 2.795618,NOT_AVAILABLE,0,  325.8811,0.52
129.77696887317,17.01675426921, 658467315961281536,7.1686,0.1112,-47.68,0.113,-17.269,0.09, 1.53e-01,  0,1.681,16.679910, 3.053169,NOT_AVAILABLE,0,  142.6893,1.0
129.80759519434,17.05796210691, 658468999588457344,7.81,0.0343,-46.134,0.037,4.995,0.03, 1.33e-02,  0,1.035,15.353167, 2.444218,NOT_AVAILABLE,0,  127.6086,1.0
129.80521605553,17.06524422524, 658469033948195456,7.7701,0.0609,-46.034,0.064,5.312,0.055, 1.77e-02,  0,0.995,16.595787, 2.900412,NOT_AVAILABLE,0,  127.7182,1.0
129.67053222652,17.10429247428, 658471950230488576,4.6894,0.4492,-45.211,0.459,-22.318,0.417, 1.18e-02,  0,1.073,19.759218, 3.055584,NOT_AVAILABLE,0,,1.0
129.80936992255,17.19475913015, 658474050469990528,5.31,0.0204,-35.887,0.021,-57.424,0.016, 3.03e-02,  0,0.888,11.119950, 0.915504,NOT_AVAILABLE,0,  186.6768,1.0
129.73176214668,17.25262901268, 658475424859524992,4.9639,0.0577,-32.766,0.06,-10.723,0.043, 1.57e-02,  0,0.903,16.391161, 2.670791,NOT_AVAILABLE,0,  204.9589,1.0
129.98576853678,17.17596281801, 658482051992944512,5.9625,0.384,-37.596,0.371,-11.327,0.273, 1.08e-02,  0,1.043,19.436500, 3.450180,NOT_AVAILABLE,0,,1.0
130.12412383329,17.1643547258, 658482674764388608,3.1909,0.0687,-36.811,0.069,1.074,0.05, 2.47e-03,  0,0.985,16.648378, 2.182372,NOT_AVAILABLE,0,  325.0015,0.96
130.11939314299,17.1888212309, 658482777843601920,5.1449,0.1099,-56.388,0.11,4.99,0.075, 2.16e-02,  0,0.963,17.490072, 2.606606,NOT_AVAILABLE,0,  192.6576,1.0
130.24674654133,17.1910104669, 658485591046051584,3.085,0.5855,-34.156,0.574,-11.672,0.442, 3.33e-02,  0,1.027,20.130780, 2.105997,NOT_AVAILABLE,0,,0.94
129.88054773273,17.31992674802, 658500095151662208,3.6705,0.1542,-43.195,0.161,-2.707,0.119, 2.56e-03,  0,0.982,18.027678, 3.049690,NOT_AVAILABLE,0,  247.1664,1.0
130.11600408827,17.35034117449, 658502770915129088,3.8851,0.1995,-31.603,0.202,-11.019,0.141, 2.13e-02,  1,0.989,18.560795, 2.948706,NOT_AVAILABLE,0,  259.5167,0.98
130.11095041072,17.3500205675, 658502775211243136,3.8913,0.0802,-31.462,0.08,-11.334,0.057, 2.00e-02,  0,1.042,16.628813, 2.455549,NOT_AVAILABLE,0,  254.0949,1.0
130.00010451511,17.36832326139, 658506344327926784,5.4349,0.1773,-35.217,0.176,-11.771,0.125, 2.16e-02,  0,0.955,18.186707, 3.190201,NOT_AVAILABLE,0,  188.5072,1.0
130.04468750746,17.42181007175, 658507065884141568,7.9677,1.42,-34.507,1.599,-10.652,1.047, 2.81e-02,  0,0.955,20.723250, 2.535183,NOT_AVAILABLE,0,,1.0
130.01880454923,17.43613692717, 658507241977230208,5.4699,0.1554,-31.133,0.154,0.661,0.111, 3.30e-02,  0,0.992,17.777290, 3.007833,NOT_AVAILABLE,0,  210.6909,1.0
130.14128803789,17.520875518, 658509303560294656,15.572,0.0434,-19.45,0.046,52.606,0.034, 1.27e-02,  0,1.049,13.481710, 2.504521,NOT_AVAILABLE,0,   64.4009,0.66
130.14137772296,17.52138899126, 658509303561523328,15.5955,0.0535,-16.454,0.056,51.104,0.041, 1.35e-02,  0,1.217,13.766020,         ,NOT_AVAILABLE,0,,0.54
130.87196867049,17.0926767655, 658513358010813696,0.9113,0.2937,-65.99,0.313,-31.908,0.234, 1.70e-02,  0,1.104,19.161919, 1.832535,NOT_AVAILABLE,0,,1.0
130.90419739596,17.1542986776, 658514732400346240,5.4171,0.0209,-35.185,0.021,-46.853,0.016, 2.07e-02,  0,1.05,14.005232, 1.710171,NOT_AVAILABLE,0,,1.0
130.71804751,17.13370381325, 658516136854011264,6.7261,0.0214,-44.489,0.023,-13.686,0.017, 4.88e-02,  0,0.894, 8.663859, 0.597928,NOT_AVAILABLE,0,  144.9640,1.0
130.94376204655,17.15671759964, 658519813346015872,6.2221,0.0175,-38.432,0.018,-5.146,0.013, 1.99e-02,  0,1.019,12.484301, 1.261956,NOT_AVAILABLE,0,  160.1437,1.0
130.9563550527,17.15443024574, 658519920720838656,3.5543,0.6104,-51.594,0.68,7.764,0.629, 9.07e-02, 86,1.65,18.830593, 3.391348,NOT_AVAILABLE,0,,1.0
130.94871291324,17.27359938834, 658524623710820992,8.0237,0.7155,-30.045,0.667,-43.912,0.426, 3.78e-02,  0,1.095,20.119429, 3.012556,NOT_AVAILABLE,0,,1.0
130.92783365073,17.26710630458, 658524662364679552,10.0818,0.0903,-57.016,0.088,-18.516,0.063, 1.96e-02,  0,1.109,16.919682, 3.084999,NOT_AVAILABLE,0,  106.4295,1.0
130.95989782251,17.41880607375, 658528265841052672,5.6019,0.1935,-37.904,0.195,-10.772,0.137, 6.50e-03,  2,0.98,18.102652, 3.317509,NOT_AVAILABLE,0,  203.9835,1.0
130.59187369346,17.16224745515, 658528678157791104,3.2319,0.2049,-27.609,0.235,-32.478,0.159, 2.06e-02,  0,0.986,18.567423, 2.742437,NOT_AVAILABLE,0,,0.72
130.67531595132,17.19731187156, 658529090474661760,1.9002,0.2868,-59.554,0.302,-31.619,0.204, 2.11e-02,  0,1.055,19.032263, 2.370619,NOT_AVAILABLE,0,,1.0
130.63267547208,17.21597776513, 658529330994226688,2.5879,0.8428,-47.078,0.916,-38.505,0.599, 3.44e-02,  0,1.085,20.396748, 2.242825,NOT_AVAILABLE,0,,1.0
130.61678521806,17.2467497162, 658530400441951744,5.3836,0.0877,-36.587,0.091,-11.2,0.063, 2.27e-02,  1,1.045,16.827639, 2.755617,NOT_AVAILABLE,0,  205.9091,1.0
130.73107055184,17.28280114711, 658531465592884096,4.5402,0.0184,-43.973,0.02,-9.939,0.015, 2.49e-02,  0,0.946,13.674876, 1.383564,NOT_AVAILABLE,0,  217.5191,1.0
130.68643986562,17.3068667636, 658532462025297536,11.0867,0.0545,-30.469,0.061,-25.748,0.042, 5.82e-02,  0,1.915,15.027345, 2.759544,NOT_AVAILABLE,0,   93.2605,1.0
130.58888476289,17.28103042725, 658533492817453824,3.0559,0.0349,-56.45,0.036,-2.557,0.026, 2.56e-02,  0,0.956,15.350525, 1.848399,NOT_AVAILABLE,0,  357.1704,1.0
130.79329792536,17.36858909088, 658538784217148672,5.9432,0.2251,-37.116,0.22,-9.82,0.154, 9.90e-03,  0,12.738,13.596084, 1.858828,NOT_AVAILABLE,0,  205.2050,1.0
130.7350248008,17.44391372244, 658542529428628736,3.4019,0.0188,-43.631,0.019,-52.176,0.015, 2.73e-02,  0,1.04,13.871794, 1.134294,NOT_AVAILABLE,0,  276.7983,1.0
130.78199310025,17.47721722232, 658544109977546624,4.3787,0.0194,-77.599,0.02,16.391,0.017, 1.95e-02,  0,1.093, 9.931070, 1.142578,NOT_AVAILABLE,0,,1.0
131.08011535541,17.34361575413, 658547305432309632,2.3315,0.0393,-28.787,0.042,-25.22,0.032, 2.12e-02,  0,1.013,15.051759, 1.298441,NOT_AVAILABLE,0,  384.2799,0.7
131.09626539556,17.36498397615, 658547442870992512,3.9781,0.3921,-25.673,0.399,-61.681,0.285, 9.60e-02,  1,1.2,18.895480, 1.852985,NOT_AVAILABLE,0,,0.82
131.09718872468,17.36467389991, 658547442871261824,4.8006,0.026,-25.816,0.026,-62.571,0.02, 2.45e-02,  1,1.061,12.979774, 1.206437,NOT_AVAILABLE,0,  212.8004,0.9
130.9981041302,17.39709828762, 658551389944958336,5.1458,0.168,-20.702,0.164,-32.05,0.117, 3.20e-02,  0,1.776,17.030140, 2.325176,NOT_AVAILABLE,0,  258.6214,0.88
131.26784880291,17.51743855604, 658556204604578048,2.9475,0.196,-35.15,0.229,-11.07,0.154, 2.16e-02,  0,1.044,18.530500, 2.646149,NOT_AVAILABLE,0,  525.2715,0.96
131.2861641546,17.58460366387, 658559881096539520,7.2822,0.0179,-127.79,0.019,-6.006,0.013, 2.93e-02,  0,0.978, 9.716240, 0.834348,NOT_AVAILABLE,0,  135.6043,1.0
131.28434221441,17.58528170511, 658559881096587904,7.9911,0.3955,-127.527,0.526,-6.762,0.323, 1.06e-01,  0,1.142,19.241266, 2.379852,NOT_AVAILABLE,0,,1.0
131.20220047899,17.56762417195, 658560323477537152,3.3238,0.9978,-40.119,1.127,-33.538,0.636, 2.84e-02,  0,1.074,20.231003, 2.335051,NOT_AVAILABLE,0,,1.0
131.30647541692,17.72404311104, 658563454510271488,12.8428,0.1206,-22.913,0.145,18.202,0.128, 3.98e-02, 98,2.284,13.491671, 2.238140,NOT_AVAILABLE,0,,1.0
131.01569045552,17.55216243443, 658566065849392000,3.6977,0.0256,-43.884,0.027,-24.926,0.021, 1.73e-02,  0,1.107,14.204558, 1.571058,NOT_AVAILABLE,0,  272.5954,1.0
131.00802125122,17.57604016671, 658566886189130496,14.0504,2.0651,-10.896,2.522,-2.247,1.633, 2.28e-01,  0,1.332,20.630156, 2.361172,NOT_AVAILABLE,0,,0.96
130.95503691298,17.65924183197, 658570601334852352,5.7025,0.3444,-36.017,0.346,-11.231,0.276, 7.14e-03,  0,1.139,18.878973, 3.546497,NOT_AVAILABLE,0,  245.3156,1.0
130.96558898331,17.65554186038, 658570974996041344,5.3191,0.0834,-36.332,0.086,-11.276,0.067, 2.84e-02,  0,0.979,16.897360, 2.744709,NOT_AVAILABLE,0,  217.2889,1.0
130.39889518482,17.36272498925, 658582627243253248,6.4033,0.5951,-35.252,0.6,-10.24,0.447, 5.03e-02,  0,1.067,20.034891, 2.904638,NOT_AVAILABLE,0,,1.0
130.32194410009,17.44367735424, 658586819131332864,6.0045,0.4079,-32.89,0.449,7.749,0.338, 1.44e-02,  0,1.054,19.775494, 3.018206,NOT_AVAILABLE,0,,1.0
130.37091129098,17.46143495514, 658587300167665024,5.1478,0.0533,-29.393,0.056,-4.713,0.04, 2.36e-02,  0,1.098,16.233648, 2.594150,NOT_AVAILABLE,0,  192.4054,1.0
130.3119780314,17.46010804811, 658587467670294784,5.7133,0.1305,-35.481,0.14,-11.167,0.101, 1.93e-02,  0,0.925,17.972900, 3.137724,NOT_AVAILABLE,0,  181.7325,1.0
130.34075037882,17.48206777715, 658587536389571328,3.8415,0.0173,-36.608,0.019,-1.163,0.014, 4.12e-02,  0,1.027, 9.756080, 0.753135,NOT_AVAILABLE,2,,1.0
130.3548224967,17.51259768937, 658589155593606528,0.9153,0.1043,-41.622,0.114,-32.007,0.083, 2.99e-02,  0,0.932,17.684444, 1.238806,NOT_AVAILABLE,0,  974.2172,0.72
130.6190543793,17.48295260946, 658590319529802880,3.7515,0.376,-22.277,0.373,-29.074,0.321, 1.87e-02,  0,1.083,19.269650, 2.742655,NOT_AVAILABLE,0,,0.64
130.54884481187,17.51913827354, 658591457695994112,3.8302,0.1114,-51.963,0.114,-12.596,0.083, 1.59e-02,  0,0.998,17.666155, 2.921816,NOT_AVAILABLE,0,  272.7758,1.0
130.64453796937,17.56273819052, 658593240106163840,5.4461,0.0315,-33.341,0.032,6.691,0.024, 2.78e-02,  0,1.487,11.277520, 0.814896,NOT_AVAILABLE,0,  181.4144,1.0
130.70795520314,17.6413040022, 658594167819428864,5.1814,0.3229,-35.927,0.306,-10.887,0.233, 1.91e-02,  0,1.069,19.212050, 3.048937,NOT_AVAILABLE,0,,1.0
130.63838196193,17.69272591622, 658598295283913216,3.052,0.084,-23.616,0.086,-44.235,0.069, 1.82e-02,  0,4.037,14.324872, 1.415390,NOT_AVAILABLE,1,  313.5187,0.72
130.27385380234,17.54103852923, 658600459948416256,5.4086,0.062,-37.05,0.067,-11.19,0.052, 3.54e-02,  1,1.174,15.786638, 2.530282,VARIABLE     ,0,  179.6279,1.0
130.28844424732,17.57132167134, 658602070559194496,5.5955,0.1403,-36.916,0.149,-12.295,0.107, 2.24e-02,  0,1.073,17.958540, 3.147203,NOT_AVAILABLE,0,  205.1994,1.0
130.18448610841,17.5493298264, 658603307510234368,4.2322,0.4479,-29.826,0.463,-51.569,0.349, 2.12e-02,  0,0.987,19.763193, 2.702171,NOT_AVAILABLE,0,,0.9
130.3081005008,17.68119379529, 658606266742061568,3.699,0.4342,-46.741,0.42,-22.259,0.314, 2.45e-02,  0,1.06,19.489908, 2.762453,NOT_AVAILABLE,0,,1.0
130.41020388852,17.63997285623, 658607950370340608,5.3628,0.0245,-36.075,0.025,-11.418,0.018, 2.67e-02,  0,1.073,14.507648, 1.948509,VARIABLE     ,0,  181.2502,1.0
130.51494796283,17.7171880719, 658610080674177152,5.2315,0.1053,-85.956,0.108,-40.037,0.08, 1.72e-02,  0,0.962,17.450115, 2.914717,NOT_AVAILABLE,0,  198.8347,1.0
130.46487455441,17.74380708946, 658611072811020160,3.011,0.5387,-31.412,0.565,-42.572,0.399, 1.74e-02,  0,1.0,19.958805, 2.591700,NOT_AVAILABLE,0,,0.82
130.35880262472,17.80347303281, 658615440793299712,5.5051,0.0593,-37.15,0.059,-11.782,0.045, 2.66e-02,  1,0.988,16.536423, 2.791146,NOT_AVAILABLE,0,  183.0299,1.0
