ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,Dist,prob
23.08334557303,84.23635630438, 572897514292535296,0.5304,0.0603,0.096,0.075,6.064,0.065, 7.51e-03,  0,1.029,17.152914, 1.325239,NOT_AVAILABLE,0, 1396.4059,0.8
24.2826861146,84.38835214235, 572905309656790144,0.5613,0.2119,-0.321,0.22,5.556,0.231, 2.56e-02,  0,0.973,19.162971, 1.465422,NOT_AVAILABLE,0,,0.78
25.6008630917,84.39839083664, 572925856780071424,0.5782,0.0096,2.736,0.011,6.475,0.012, 7.40e-03,  0,1.034,12.393823, 1.310002,NOT_AVAILABLE,0, 1945.7917,0.72
25.76913394703,84.4236061901, 572925998515718272,0.6367,0.3088,0.553,0.352,4.646,0.354, 1.99e-02,  0,1.032,19.732004, 1.703062,NOT_AVAILABLE,0,,0.54
25.7947238136,84.44504380596, 572926406536228224,0.5525,0.0629,-1.211,0.072,6.595,0.072, 1.66e-02,  0,1.019,17.350887, 1.129089,NOT_AVAILABLE,0, 1334.4772,0.8
26.06087775979,84.51909811227, 572928266258433408,0.4952,0.0258,3.155,0.03,8.842,0.032, 6.79e-03,  0,0.976,15.769036, 1.052775,NOT_AVAILABLE,0, 1576.9547,0.72
25.60999376971,84.5181936592, 572928365041362304,0.5384,0.2695,-2.12,0.318,7.566,0.323, 6.38e-03,  0,0.972,19.724096, 1.964294,NOT_AVAILABLE,0,,0.64
24.44212062031,84.48131984381, 572930224763447040,1.1928,0.0148,1.306,0.018,10.555,0.016, 8.85e-03,  0,0.916, 7.739821, 2.172759,NOT_AVAILABLE,0,,0.7
24.5258076214,84.49547284481, 572930254826922240,0.5373,0.2547,1.974,0.3,8.54,0.289, 1.13e-02,  0,1.024,19.573896, 2.084900,NOT_AVAILABLE,0,,0.72
24.37069224069,84.48524933754, 572930289187022464,1.1343,0.1589,0.928,0.187,10.36,0.177, 1.26e-02,  0,1.046,18.741678, 2.799204,NOT_AVAILABLE,0,  978.2034,0.7
24.19571643751,84.54105944508, 572930705799781760,0.5476,0.0357,0.303,0.042,4.602,0.04, 1.44e-02,  0,0.968,16.451622, 1.031738,NOT_AVAILABLE,0, 1298.8885,0.52
25.22323772866,84.55801960466, 572931633512787328,0.3485,0.1428,-0.072,0.158,5.795,0.164, 5.59e-03,  0,1.071,18.703495, 1.155872,NOT_AVAILABLE,0, 1723.6942,0.8
24.61260602912,84.63481697983, 572932904821197184,1.0432,0.0633,1.742,0.069,6.903,0.097, 2.46e-01, 75,5.743,13.956375, 0.955868,NOT_AVAILABLE,0,,0.72
27.27933432911,84.62640652089, 572935786744966400,0.1388,0.1044,0.733,0.111,4.592,0.126, 1.40e-02,  1,1.069,18.159657, 0.988411,NOT_AVAILABLE,0, 2049.1465,0.52
27.28461131044,84.64578946526, 572935825399098368,0.481,0.0436,1.169,0.05,6.937,0.055, 1.14e-02,  0,1.056,16.665562, 0.966303,NOT_AVAILABLE,0, 1369.8770,0.72
27.10466965839,84.68513840931, 572936203357966592,0.6526,0.0349,-1.706,0.039,7.564,0.043, 3.86e-03,  0,0.994,16.273682, 1.079859,NOT_AVAILABLE,0, 1773.2579,0.74
27.61926963456,84.69966235015, 572936473939767296,0.5006,0.2439,-1.252,0.261,4.438,0.301, 8.39e-02,  0,3.355,17.513475, 0.921549,NOT_AVAILABLE,0, 1679.8307,0.5
26.62029127864,84.73601292627, 572937332933224960,0.4644,0.1493,-2.104,0.166,6.97,0.187, 1.95e-02,  0,1.03,18.835220, 1.927299,NOT_AVAILABLE,0,  679.0720,0.74
27.09118777343,84.74719016142, 572937573451398144,1.2779,0.0708,-0.519,0.078,10.296,0.088, 1.04e-02,  0,0.915,17.587809, 2.135849,NOT_AVAILABLE,0, 1023.8577,0.58
24.9395641272,84.70309657823, 572939360157984000,1.4594,0.1642,4.944,0.196,10.817,0.22, 2.98e-02,  0,1.125,19.064638, 2.632273,NOT_AVAILABLE,0,,0.7
25.59522597247,84.75101579711, 572939806834587264,0.5114,0.0597,-1.442,0.072,6.37,0.073, 1.12e-02,  0,0.967,17.478252, 1.198667,NOT_AVAILABLE,0, 1307.9200,0.78
26.16011018398,84.72909406957, 572940184791709696,0.4169,0.1716,-2.677,0.214,5.831,0.224, 2.92e-03,  0,0.99,19.034216, 1.775246,NOT_AVAILABLE,0,,0.8
26.05918367834,84.77264553261, 572940597108574720,0.7459,0.2157,1.293,0.276,8.44,0.28, 1.70e-02,  0,1.037,19.414536, 1.813440,NOT_AVAILABLE,0,,0.72
26.14663314787,84.79063007853, 572941009425437824,0.1416,0.077,1.207,0.087,4.694,0.093, 6.67e-03,  0,0.941,17.863092, 1.096539,NOT_AVAILABLE,0, 1349.0698,0.56
25.42529462867,84.77739945385, 572941490461768960,0.3892,0.1112,1.452,0.132,4.655,0.141, 7.79e-03,  0,0.969,18.557587, 1.249826,NOT_AVAILABLE,0, 1573.0500,0.52
26.03649241624,84.80644455965, 572941765339684480,0.319,0.123,-0.217,0.139,7.599,0.151, 4.88e-03,  0,1.051,18.500216, 1.687542,NOT_AVAILABLE,0,  945.4185,0.72
25.92023116149,84.80146973783, 572941769633794944,0.446,0.3306,-1.412,0.391,6.392,0.428, 9.74e-03,  0,1.01,20.027699, 2.240919,NOT_AVAILABLE,0,,0.78
28.07867766734,84.77603104912, 573030928859856512,1.2517,0.1719,4.928,0.197,7.115,0.216, 1.90e-02,  0,0.978,18.974604, 2.392916,NOT_AVAILABLE,0,  732.1281,0.72
27.29956400433,84.78756812424, 573031585992005504,0.1577,0.74,3.524,1.032,6.569,0.898, 2.47e-02,  0,0.985,20.592018, 1.110367,NOT_AVAILABLE,0,,0.64
27.34951352933,84.81040652201, 573031620351426944,0.6694,0.0686,0.932,0.074,4.398,0.092, 8.85e-03,  0,1.041,17.417610, 1.362934,NOT_AVAILABLE,0, 1409.9185,0.52
28.37045517951,84.83874566201, 573032685502323968,0.6479,0.4856,-2.246,0.591,5.502,0.686, 1.84e-02,  1,1.083,20.278046, 1.669613,NOT_AVAILABLE,0,,0.56
27.99457424696,84.88438702231, 573033746358949376,0.4016,0.2199,-1.527,0.275,4.504,0.277, 8.67e-02,  0,1.133,19.203209, 2.008728,NOT_AVAILABLE,0,,0.68
27.59907991142,84.88319875515, 573033888094149504,0.6375,0.0566,4.499,0.072,7.35,0.073, 2.41e-02,  0,1.03,17.091260, 1.194069,NOT_AVAILABLE,0, 1177.2391,0.72
28.22910605418,84.92887923494, 573034296114785792,0.9136,0.1328,-2.149,0.157,5.045,0.172, 2.88e-02,  0,1.06,18.579704, 1.920235,NOT_AVAILABLE,0,  746.9872,0.82
26.96366351347,84.84552830016, 573035223827671424,0.0466,0.2848,-1.826,0.34,8.968,0.359, 1.42e-02,  0,0.996,19.758438, 1.912104,NOT_AVAILABLE,0,,0.7
26.80889279589,84.89360040948, 573035640440805376,0.4191,0.0216,1.418,0.026,4.746,0.027, 1.37e-02,  0,0.977,15.305067, 1.198620,NOT_AVAILABLE,0, 1620.3134,0.5
26.12465751662,84.88262779338, 573035984038191360,0.5257,0.0343,-0.398,0.039,6.394,0.041, 1.60e-03,  0,1.003,16.240213, 1.041718,NOT_AVAILABLE,0, 1553.3179,0.72
26.00640655465,84.89489144286, 573036190197332224,1.1403,0.1097,1.103,0.135,7.254,0.131, 3.13e-02,  0,1.151,17.976042, 2.365183,NOT_AVAILABLE,0,  576.2609,0.72
26.3849334637,84.94763604377, 573036774312163328,0.6555,0.0982,3.468,0.115,5.683,0.128, 1.14e-02,  0,1.02,18.131224, 1.629871,NOT_AVAILABLE,0,  877.9591,0.64
27.56444306923,84.93444189797, 573037427147193728,0.7813,0.0258,0.542,0.029,3.944,0.032, 1.87e-02,  0,1.085,15.546060, 1.025999,NOT_AVAILABLE,0, 1163.5995,0.56
26.77609136131,84.97440395703, 573038183061431552,0.2396,0.069,-0.43,0.073,8.649,0.086, 1.70e-02,  0,0.98,17.509167, 0.851503,NOT_AVAILABLE,0, 1850.8691,0.7
26.5071368359,84.97618451286, 573038281844425344,0.388,0.139,-1.156,0.163,6.014,0.17, 1.71e-02,  1,1.004,18.781057, 1.540558,NOT_AVAILABLE,0,  939.8354,0.76
26.5497158517,85.00876795734, 573038865959991424,0.4292,0.0278,0.949,0.034,4.575,0.033, 1.64e-02,  1,0.986,15.918109, 1.002630,NOT_AVAILABLE,0, 1477.2415,0.52
26.66990612411,85.05703012505, 573039037758704128,0.3183,0.0963,-2.234,0.117,5.425,0.12, 1.96e-02,  0,1.052,18.074320, 1.063068,NOT_AVAILABLE,0, 1695.7228,0.84
26.80175337041,85.05374280987, 573039037758705280,0.4818,0.1887,-0.092,0.246,4.696,0.25, 5.85e-03,  0,1.105,19.104832, 2.084974,NOT_AVAILABLE,0,,0.76
27.86316202245,84.97152165152, 573040515227441536,0.4675,0.3159,0.985,0.412,6.872,0.428, 1.00e-02,  0,0.989,19.916374, 1.768955,NOT_AVAILABLE,0,,0.72
28.63977123071,85.03903699395, 573040966198460544,0.9593,0.297,2.297,0.423,4.758,0.409, 1.93e-02,  0,1.127,19.640450,         ,NOT_AVAILABLE,0,,0.54
28.30553623171,85.00251072075, 573041000559347968,0.3387,0.5882,-0.837,0.857,4.808,0.981, 1.86e-02,  1,0.905,20.489433, 1.477549,NOT_AVAILABLE,0,,0.52
28.42283532389,85.02772717587, 573041133702765056,0.9261,0.1746,0.123,0.239,4.814,0.234, 3.22e-02,  0,1.053,19.047354, 2.158081,NOT_AVAILABLE,0,,0.66
28.7530589242,85.05127801346, 573042478028716928,0.7885,0.058,-0.386,0.075,5.469,0.074, 2.38e-02,  0,4.161,14.857706, 1.031269,NOT_AVAILABLE,0,  863.7883,0.72
28.5921205354,85.06942437419, 573042684187261952,0.5093,0.0128,0.924,0.016,4.365,0.017, 1.49e-02,  0,1.019,14.147594, 1.132111,NOT_AVAILABLE,0, 2135.1396,0.5
28.37805238817,85.0624579967, 573042718546883968,0.722,0.0362,-2.525,0.044,5.537,0.046, 1.81e-02,  1,1.117,16.285637, 1.092613,NOT_AVAILABLE,0, 1388.7747,0.8
28.77095725531,85.1235489031, 573043302662429568,0.7793,0.0392,1.263,0.048,4.799,0.049, 2.26e-02,  0,1.249,16.139053, 1.051259,NOT_AVAILABLE,0,  993.8905,0.76
27.0544141134,85.09864957311, 573045089368828544,1.1377,0.0237,-0.765,0.031,5.16,0.028, 1.08e-02,  0,1.016,15.599024, 1.191614,NOT_AVAILABLE,0,  863.1323,0.72
27.00507556348,85.12523796088, 573045497389558656,0.363,0.1963,1.013,0.246,4.637,0.27, 1.41e-02,  0,0.999,19.235296, 1.752916,NOT_AVAILABLE,0,,0.58
27.16556841894,85.13490662886, 573045600468783104,0.4868,0.1221,-1.466,0.148,4.754,0.16, 2.83e-02,  0,0.987,18.460968, 1.028523,NOT_AVAILABLE,0, 1892.9014,0.82
28.44362662834,85.08805844238, 573045707844119296,0.6947,0.1715,0.569,0.227,8.253,0.24, 2.42e-02,  0,1.031,19.120716, 2.230123,NOT_AVAILABLE,0,,0.7
28.70971391872,85.1483181267, 573046360679142272,0.9744,0.041,2.257,0.052,10.351,0.052, 1.90e-02,  0,0.948,16.562153, 1.327334,NOT_AVAILABLE,0,  868.8968,0.7
28.62093834425,85.15059109555, 573046425102546304,0.5525,0.1112,-0.79,0.138,4.437,0.146, 5.05e-03,  0,0.935,18.385153, 1.569447,NOT_AVAILABLE,0, 1713.0504,0.82
27.7498497835,85.13354611478, 573046803059637632,0.8323,0.1922,0.493,0.241,6.942,0.261, 2.70e-02,  0,0.997,19.239367, 1.648884,NOT_AVAILABLE,0,,0.72
27.90207693202,85.13567626964, 573046154519753600,0.7565,0.3739,-0.629,0.478,5.968,0.636, 1.76e-02,  0,0.959,20.197048, 1.850889,NOT_AVAILABLE,0,,0.72
27.7098240305,85.17387873564, 573047009218088704,0.5756,0.1999,-0.622,0.252,4.639,0.265, 2.83e-02,  0,0.999,19.259024, 0.895098,NOT_AVAILABLE,0,,0.74
27.80438353935,85.17022732676, 573047009218187136,0.9478,0.4256,-1.033,0.526,5.073,0.68, 1.35e-02,  0,1.023,20.225973, 1.385559,NOT_AVAILABLE,0,,0.58
27.18931353281,85.15738907388, 573047116592623616,0.7877,0.4739,2.928,0.552,6.457,0.634, 2.88e-03,  0,0.973,20.288660, 1.871252,NOT_AVAILABLE,0,,0.66
28.1372234143,85.17658160666, 573047352815485696,0.7833,0.1777,-0.184,0.22,5.13,0.242, 2.29e-02,  0,1.034,19.064085, 2.033226,NOT_AVAILABLE,0,,0.74
28.01061997932,85.2057591804, 573047528908448896,1.3358,0.3178,4.104,0.413,8.806,0.437, 1.34e-02,  0,1.048,19.806534, 2.796501,NOT_AVAILABLE,0,,0.72
29.68282873972,85.1575517299, 573066731707682560,0.2568,0.1328,-2.244,0.176,7.631,0.179, 3.51e-02,  0,1.03,18.681980, 1.071398,NOT_AVAILABLE,0, 1861.7538,0.72
29.61654435562,85.21839958683, 573067556341438080,0.8366,0.2719,3.699,0.325,7.218,0.37, 3.08e-02,  1,1.047,19.567186, 1.898375,NOT_AVAILABLE,0,,0.72
29.32857314877,85.22097037017, 573067590701170560,0.4526,0.1791,2.516,0.218,4.883,0.224, 2.23e-03,  0,1.147,18.749743, 1.749428,NOT_AVAILABLE,0,  764.8611,0.52
28.98217006052,85.21075031385, 573070103257608832,1.2808,0.6696,-1.044,0.84,8.392,1.341, 5.55e-02,  1,1.01,20.568348, 1.718649,NOT_AVAILABLE,0,,0.54
29.02886786753,85.25242704435, 573070618654422528,0.5146,0.1021,-2.269,0.114,5.069,0.123, 2.28e-02,  1,0.996,18.094608, 1.351999,NOT_AVAILABLE,0, 1493.9570,0.84
28.90901861568,85.24189174999, 573070721733638656,0.4421,0.0341,4.438,0.041,7.529,0.042, 3.06e-02,  0,1.088,16.088755, 0.789406,NOT_AVAILABLE,0, 1636.8506,0.72
28.21943014828,85.27915151803, 573071786883726592,0.2684,0.272,-0.779,0.312,5.487,0.368, 3.72e-02,  0,1.064,19.645151, 2.067848,NOT_AVAILABLE,0,,0.8
29.47232687944,85.258669769, 573072061763433216,1.1994,0.1106,0.017,0.124,6.541,0.143, 2.20e-02,  0,1.012,18.223740, 2.049856,NOT_AVAILABLE,0,  595.8444,0.72
29.90151966863,85.32643782798, 573072744661659520,0.4972,0.23,-0.369,0.245,4.581,0.296, 3.97e-02,  0,0.99,19.359398, 1.406128,NOT_AVAILABLE,0,,0.66
28.91991630575,85.31568044134, 573073195634061312,0.6694,0.498,-1.629,0.572,5.881,0.762, 8.50e-03,  0,1.076,20.398748, 2.144096,NOT_AVAILABLE,0,,0.62
29.07741365897,85.35248565513, 573073706734326400,0.5849,0.0735,1.522,0.082,6.558,0.092, 2.10e-02,  0,0.998,17.607714, 1.256851,NOT_AVAILABLE,0, 1215.3632,0.72
29.23742316435,85.36182369223, 573073741094076160,0.6512,0.2814,-1.994,0.333,5.994,0.415, 2.36e-02,  0,0.996,19.741405, 2.060352,NOT_AVAILABLE,0,,0.74
29.87639688456,85.38313644728, 573078864991622272,0.4144,0.0802,-2.974,0.081,5.463,0.097, 2.36e-02,  0,0.999,17.673422, 1.117784,NOT_AVAILABLE,0, 1469.5806,0.64
29.7006749631,85.36907200212, 573078929414585984,0.4006,0.0462,0.305,0.047,4.103,0.057, 2.57e-02,  0,1.058,16.571370, 0.960291,NOT_AVAILABLE,0, 1732.3810,0.52
30.14739566776,85.40218518473, 573079277306673024,0.7514,0.3675,-0.629,0.417,6.173,0.461, 1.64e-02,  0,1.061,20.013405, 2.160959,NOT_AVAILABLE,0,,0.72
29.93433117277,85.51372732459, 573082056150858624,0.2584,0.1012,-0.851,0.108,4.395,0.119, 1.13e-02,  0,1.042,18.087471, 1.126989,NOT_AVAILABLE,0, 1430.2940,0.5
29.98523217899,85.55453692769, 573082782001789696,0.4866,0.0449,-1.361,0.049,6.921,0.054, 1.98e-02,  0,0.988,16.629335, 1.209099,NOT_AVAILABLE,0, 1168.0084,0.72
15.32411318572,83.81291137075, 573200635904989056,0.9661,0.032,-1.413,0.036,9.129,0.04, 3.06e-02,  2,1.142,15.753699, 1.178716,NOT_AVAILABLE,0,  842.3610,0.54
14.9743534632,83.78067907592, 573200910782903424,0.4527,0.0631,1.71,0.075,8.842,0.076, 2.34e-02,  0,1.015,17.392553, 1.025087,NOT_AVAILABLE,0, 1295.2478,0.72
14.77784669802,83.80497119441, 573201116939040512,0.6186,0.463,3.093,0.562,9.273,0.712, 2.90e-02,  0,1.013,20.248114,         ,NOT_AVAILABLE,0,,0.72
13.97728540887,83.76226857923, 573202285170160384,0.0157,0.4628,1.114,0.643,9.756,0.508, 2.63e-02,  0,1.024,19.895447,         ,NOT_AVAILABLE,0,,0.72
13.97566363324,83.76194198714, 573202285172438400,0.3564,0.0452,0.545,0.058,9.797,0.052, 2.36e-02,  0,0.975,16.682428, 0.896214,NOT_AVAILABLE,0, 2070.1594,0.72
13.30920626722,83.78199022191, 573203247245104768,0.5726,0.021,-1.566,0.028,9.927,0.027, 4.15e-02,  0,0.959,15.133738, 1.055519,NOT_AVAILABLE,0, 1584.6089,0.6
13.39027587266,83.85245788876, 573203930143143168,0.4162,0.5114,-1.706,0.603,5.881,0.778, 3.50e-02,  1,1.036,20.420092, 1.579462,NOT_AVAILABLE,0,,0.6
13.69489146492,83.85591419474, 573205377547582848,0.1801,0.927,3.437,0.894,8.304,1.274, 3.80e-02,  0,0.953,20.730274, 1.719494,NOT_AVAILABLE,0,,0.7
14.13608200547,83.8923707329, 573205682489812736,0.6143,0.2792,-1.4,0.355,6.398,0.331, 2.32e-02,  0,1.048,19.743654, 1.519411,NOT_AVAILABLE,0,,0.78
10.62000735148,83.80165263582, 573212077697568768,0.0864,1.2758,1.122,2.385,8.181,2.559, 3.25e-02,  0,0.983,20.873304, 1.088861,NOT_AVAILABLE,0,,0.5
10.73070226101,83.80937841401, 573212176480798336,0.2279,0.0527,-1.09,0.065,6.784,0.068, 2.18e-02,  0,1.026,16.873554, 0.782192,NOT_AVAILABLE,0, 2144.5256,0.8
10.97872204547,83.80926338707, 573212313919753216,0.6425,0.0694,2.427,0.086,6.8,0.088, 1.73e-02,  0,1.053,17.386040, 1.235453,NOT_AVAILABLE,0, 1102.7786,0.72
12.01958840433,83.87530537145, 573213516510624640,0.2012,0.1838,1.695,0.218,5.416,0.227, 1.35e-02,  0,1.108,18.919481, 1.039999,NOT_AVAILABLE,0, 2275.4590,0.52
13.24379905132,83.81451022938, 573215135714572288,0.5887,0.0464,1.533,0.057,7.186,0.058, 4.14e-02,  0,1.006,16.741867, 1.230539,NOT_AVAILABLE,0, 1396.7025,0.74
13.25547723724,83.84557955671, 573215543735187456,0.3778,0.0416,-1.924,0.049,6.319,0.055, 4.87e-02,  0,0.972,16.533356, 1.008745,NOT_AVAILABLE,0, 1367.9178,0.78
13.20368571091,83.97781193189, 573218159371520256,0.5088,0.0465,1.681,0.057,5.264,0.061, 4.13e-02,  0,0.977,16.804602, 1.023329,NOT_AVAILABLE,0, 1241.5135,0.52
12.80017237187,83.9708093674, 573218468609165312,0.8557,0.0212,2.789,0.027,6.089,0.026, 3.21e-02,  1,1.326,14.504544, 0.947955,NOT_AVAILABLE,0, 1029.9468,0.64
12.57663248991,83.96389800632, 573218601751936000,0.6955,0.0523,-1.481,0.065,6.217,0.07, 8.76e-03,  0,0.946,17.017150, 1.220160,NOT_AVAILABLE,0, 1117.1456,0.8
12.85920760976,83.99337996505, 573218876629854848,0.8597,0.037,-1.743,0.046,6.231,0.045, 2.57e-02,  0,0.961,16.338045, 1.107775,NOT_AVAILABLE,0,  917.4882,0.8
11.02043357035,83.9751248793, 573220873791632512,0.2851,0.0571,2.809,0.071,7.303,0.071, 2.57e-03,  0,0.972,17.048374, 0.846951,NOT_AVAILABLE,0, 1544.7206,0.72
11.96789539976,83.9950127536, 573221870220924032,0.9081,0.084,0.751,0.103,6.855,0.108, 1.15e-02,  0,0.954,17.829996, 1.558329,NOT_AVAILABLE,0,  907.4363,0.72
11.47836497666,84.09566942697, 573223553851224064,0.7829,0.0932,1.463,0.106,8.05,0.119, 2.01e-02,  1,0.976,18.127361, 1.962536,NOT_AVAILABLE,0,  817.4785,0.72
19.14362133013,83.91882116727, 573241141739630336,0.8675,0.3977,-2.78,0.391,6.448,0.451, 2.79e-02,  0,1.103,19.758066, 2.079990,NOT_AVAILABLE,0,,0.5
19.01301548608,83.93092008439, 573241214755107712,0.2309,0.7044,-0.067,0.703,6.901,0.865, 2.55e-02,  0,1.078,20.480470, 1.940666,NOT_AVAILABLE,0,,0.64
16.06722360528,83.81298578319, 573247399509197696,0.9557,0.105,0.019,0.114,8.343,0.129, 2.08e-02,  2,2.79,16.366205, 1.487260,NOT_AVAILABLE,0, 1076.0511,0.72
18.2273356761,83.89834822814, 573251213440144896,0.1295,0.2452,-1.103,0.251,7.335,0.27, 2.26e-02,  0,1.029,19.357655, 1.668827,NOT_AVAILABLE,0,,0.8
17.87488192075,83.9512473757, 573252278592020608,0.7018,0.0854,0.102,0.09,5.998,0.095, 1.58e-02,  0,1.069,17.744957, 1.548847,NOT_AVAILABLE,0,  930.9977,0.8
18.71981498715,83.89783794071, 573252411733631744,0.6434,0.3902,0.529,0.402,6.156,0.422, 4.00e-02,  0,1.071,19.923996, 1.512161,NOT_AVAILABLE,0,,0.76
18.1209842851,83.97283488166, 573253687339175936,0.68,0.0905,1.117,0.1,6.299,0.094, 1.75e-02,  0,1.034,17.795763, 1.353300,NOT_AVAILABLE,0, 1116.6342,0.78
18.45359326856,83.989435021, 573254065298407296,0.2931,0.1187,2.229,0.132,5.88,0.128, 2.88e-02,  0,1.023,18.247430, 1.462711,NOT_AVAILABLE,0, 1546.6705,0.56
17.4442773161,83.88078325754, 573254580692417152,0.7672,0.0926,3.56,0.103,7.084,0.104, 1.64e-02,  1,1.039,17.997230, 1.693453,NOT_AVAILABLE,0, 1415.6431,0.72
17.65184563322,83.95608864395, 573255267889257088,1.0887,0.0214,-1.988,0.023,6.066,0.025, 2.00e-02,  0,0.939,15.237299, 0.990346,NOT_AVAILABLE,0,  910.4896,0.7
17.68305821193,83.95654294202, 573255302248995328,1.1032,0.0558,-1.845,0.059,6.135,0.063, 1.67e-02,  0,1.016,17.081040, 1.540903,NOT_AVAILABLE,0,  932.5665,0.68
16.99704054923,83.96561570153, 573255852002690688,0.2263,0.4409,1.398,0.484,6.523,0.523, 3.35e-02,  0,1.109,20.072683, 1.840677,NOT_AVAILABLE,0,,0.68
16.99130511717,83.96486903146, 573255852004805632,0.815,0.0665,1.883,0.073,6.728,0.078, 1.76e-02,  0,1.023,17.330622, 1.394806,NOT_AVAILABLE,0, 1317.9402,0.72
16.78511556772,84.09640413896, 573258394625415552,0.6679,0.0563,-1.511,0.063,5.946,0.066, 1.94e-02,  0,1.015,17.040894, 1.317404,NOT_AVAILABLE,0, 1076.4736,0.8
17.21002401701,84.06756004569, 573258428985161088,0.7461,0.2492,1.911,0.274,7.195,0.289, 1.66e-02,  0,1.04,19.355915, 2.281982,NOT_AVAILABLE,0,,0.72
20.81211503823,84.03218834972, 573263308066205440,0.1042,0.5908,-1.355,0.6,6.42,0.718, 5.88e-02,  0,1.109,20.252262, 2.012421,NOT_AVAILABLE,0,,0.66
19.60957985746,84.0358896238, 573265472731673216,0.9062,0.02,1.339,0.024,5.907,0.023, 2.49e-02,  0,0.99,14.783137, 1.049516,NOT_AVAILABLE,0, 1032.6082,0.74
19.78986269041,84.12980120023, 573267740474521344,0.4408,0.1353,4.151,0.137,9.297,0.155, 1.33e-02,  0,0.938,18.339388, 1.601484,NOT_AVAILABLE,0,  898.9950,0.72
20.84199402386,84.05250454063, 573269213646528896,1.2515,0.4149,1.497,0.461,7.704,0.535, 4.46e-02,  0,1.025,19.906654, 2.129599,NOT_AVAILABLE,0,,0.66
21.97063654906,84.13424583781, 573270420533984896,0.9376,0.1499,1.953,0.166,6.707,0.163, 3.00e-02,  4,1.142,18.447363, 1.231413,NOT_AVAILABLE,0, 1189.4292,0.72
21.9587029574,84.1362861368, 573270794194223744,0.7879,0.0151,0.49,0.017,8.136,0.016, 2.57e-02,  0,1.142,11.536466, 1.286790,NOT_AVAILABLE,0,,0.72
22.08399275961,84.16750166432, 573270931633380864,0.5464,0.164,2.358,0.189,7.585,0.18, 3.20e-02,  0,0.935,18.808918, 1.685701,NOT_AVAILABLE,0,  892.8676,0.72
21.87859133084,84.18284776781, 573271760561792896,1.047,0.2362,0.57,0.348,5.181,0.282, 3.43e-02,  0,1.026,19.073599,         ,NOT_AVAILABLE,0,,0.62
21.46692642208,84.19569431259, 573271928065869056,0.7747,0.296,1.649,0.327,8.029,0.378, 3.31e-02,  1,1.066,19.677208, 2.152309,NOT_AVAILABLE,0,,0.72
21.43439518691,84.20424427039, 573272001081013888,0.0664,1.4111,-0.86,2.116,7.76,1.857, 6.68e-02,  0,1.129,20.844662, 1.321272,NOT_AVAILABLE,0,,0.54
20.52777163274,84.13218914368, 573272615260633984,0.4957,0.3307,4.425,0.354,7.014,0.426, 4.02e-02,  0,1.031,19.583752, 2.343183,NOT_AVAILABLE,0,,0.64
19.93093514663,84.1565872481, 573273581627934464,0.8763,0.3849,-0.822,0.428,5.987,0.487, 2.33e-02,  0,1.004,19.929312, 1.910986,NOT_AVAILABLE,0,,0.72
20.04644609902,84.23350583095, 573274337544144256,0.5782,0.3478,-0.665,0.391,4.775,0.43, 7.71e-02,  1,1.18,19.632555, 1.799149,NOT_AVAILABLE,0,,0.52
20.99875922636,84.23967048729, 573275230896408576,0.8364,1.2176,-0.747,1.021,8.774,1.478, 1.96e-01,  0,1.337,20.603762, 1.685951,NOT_AVAILABLE,0,,0.6
18.2126798479,84.05913025002, 573277979676295552,1.0595,0.0548,3.372,0.058,7.178,0.059, 2.09e-02,  0,0.999,17.018461, 1.629890,NOT_AVAILABLE,0,  930.3667,0.72
19.0210918375,84.09013613084, 573279044828180992,0.7332,0.035,2.074,0.037,4.85,0.038, 3.39e-02,  0,0.995,16.066547, 1.045165,NOT_AVAILABLE,0, 1254.0608,0.52
17.78735206945,84.08929912276, 573281037693004544,1.2077,0.0374,-0.109,0.049,7.662,0.048, 1.51e-02,  0,1.518,15.733407, 1.509383,NOT_AVAILABLE,0,  939.5955,0.72
17.43018519202,84.20840444484, 573282858756933120,1.1549,0.2572,3.327,0.275,8.514,0.322, 1.23e-02,  2,1.096,19.389225, 2.416128,NOT_AVAILABLE,0,,0.72
17.43314177593,84.20856992985, 573282858759109120,1.1319,0.3902,3.078,0.426,7.261,0.5, 9.95e-03,  0,0.958,19.925879,         ,NOT_AVAILABLE,0,,0.7
17.87041021987,84.22496613054, 573283649033089664,0.8841,0.0114,0.795,0.013,4.859,0.013, 1.03e-02,  0,0.881,11.171762, 1.417169,NOT_AVAILABLE,0,,0.54
17.68571551954,84.20388343523, 573284267507559552,0.7667,0.5607,0.631,0.586,5.84,0.744, 1.22e-02,  0,0.965,20.346226, 2.066361,NOT_AVAILABLE,0,,0.58
17.88828391275,84.26358637313, 573284851623923840,0.3687,0.0324,0.286,0.037,6.859,0.037, 9.95e-03,  0,0.965,16.017864, 1.023184,NOT_AVAILABLE,0, 1770.6188,0.76
17.36397693106,84.28593423553, 573285160861563136,0.4883,0.0898,-3.267,0.095,6.59,0.107, 1.42e-02,  0,1.101,17.825975, 1.266476,NOT_AVAILABLE,0, 1079.4888,0.5
19.25077863919,84.27407324942, 573287153726550016,0.5071,0.0367,-1.608,0.037,7.075,0.043, 1.01e-02,  0,1.015,16.324482, 1.069459,NOT_AVAILABLE,0, 1223.3323,0.78
