ra,dec,Source,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,prob
57.38809269499,23.79519571324,66501181966524800,7.2637,0.0168,19.924,0.022,-43.752,0.013,0.0878,0,1.135,10.746968, 0.886718,VARIABLE     ,0,1.0
57.35710165298,23.80849832696,66501972240508032,9.6719,0.0232,15.471,0.03,-23.314,0.019,0.0698,0,1.237,11.316088, 1.169972,VARIABLE     ,0,1.0
57.35031052451,23.83904217177,66502281478384000,7.2999,0.1585,18.988,0.216,-46.817,0.128,0.0915,0,7.325,11.114523, 0.981473,NOT_AVAILABLE,0,1.0
57.27555029668,23.78103738009,66503449709270400,7.2365,0.0361,20.359,0.045,-45.96,0.031,0.047,0,1.93,10.430534, 1.032235,NOT_AVAILABLE,0,1.0
57.23749155579,23.85687454073,66504755379545728,11.5943,0.0303,48.077,0.039,-57.903,0.022,0.117,0,0.982, 6.385194, 0.515116,NOT_AVAILABLE,0,0.88
57.30087509594,23.88658760156,66506331628024832,7.4178,0.0325,19.621,0.041,-45.173,0.024,0.0929,0,1.093, 8.101668, 0.296336,NOT_AVAILABLE,0,1.0
57.4919880124,23.84848726391,66507469798631808,7.389,0.0383,18.378,0.046,-45.87,0.026,0.14,0,0.974, 6.806421, 0.055337,NOT_AVAILABLE,2,1.0
57.49118369053,23.8479474945,66507469798631936,7.3612,0.0336,21.027,0.039,-48.133,0.025,0.201,2,1.116,10.005213,         ,NOT_AVAILABLE,0,1.0
57.48946816008,23.84688194167,66507469798632320,7.6428,0.2457,21.531,0.28,-43.565,0.176,0.0682,32,11.596,10.234675, 0.906862,NOT_AVAILABLE,0,1.0
57.50914139243,23.86222290853,66507882115488128,7.5888,0.0429,19.784,0.057,-45.29,0.03,0.049,0,0.947,15.739478, 2.726256,NOT_AVAILABLE,0,1.0
57.59175126061,23.92492578802,66509595804577920,7.9945,0.462,19.182,0.612,-46.136,0.322,0.0265,0,1.023,19.706800, 2.871735,NOT_AVAILABLE,0,1.0
57.60485631104,23.92810758937,66509634462127360,6.8386,0.0741,17.828,0.102,-41.792,0.05,0.0207,1,1.086,16.713524, 2.991775,VARIABLE     ,0,1.0
57.55194981379,23.92647449588,66509771901085696,7.457,0.0752,20.692,0.1,-45.657,0.059,0.0508,0,1.188,16.259070, 3.213350,NOT_AVAILABLE,0,1.0
57.58294448169,23.95133703266,66509909340032512,13.9498,0.0234,-43.893,0.033,-57.701,0.016,0.0495,0,1.172,11.360440, 1.474020,NOT_AVAILABLE,0,0.78
57.5881150351,23.954769072,66510287297153664,13.9704,0.0139,-44.495,0.02,-57.864,0.011,0.033,0,1.075,13.205950, 2.136249,VARIABLE     ,0,0.78
57.38564080574,23.92829586717,66511970924353792,7.5283,0.0645,18.378,0.087,-45.352,0.046,0.0231,0,1.033,16.304827, 2.906016,VARIABLE     ,0,1.0
57.40055541253,23.93961675435,66512074003566976,7.2879,0.0635,19.412,0.082,-44.573,0.043,0.0551,0,1.087,16.154657, 2.870566,NOT_AVAILABLE,0,1.0
57.46854339144,24.061788326,66515196441155712,7.267,0.195,19.947,0.244,-44.744,0.161,0.03,0,0.956,18.405195, 3.539745,NOT_AVAILABLE,0,1.0
57.48126199309,24.10123486774,66515922294233728,7.3053,0.0684,18.96,0.086,-43.541,0.054,0.0327,0,1.057,16.615265, 2.984029,NOT_AVAILABLE,0,1.0
57.07512164513,23.89127367846,66517468482370176,7.2951,0.0217,19.104,0.026,-45.349,0.019,0.0246,0,1.109,13.975899, 1.921240,NOT_AVAILABLE,0,1.0
57.07140351417,23.89015053852,66517468482370304,7.2889,0.0157,17.886,0.018,-45.495,0.012,0.0359,0,0.899,10.245731, 0.797740,NOT_AVAILABLE,0,1.0
57.20560458244,23.97709135964,66519530066802944,7.0173,0.0453,23.643,0.066,-37.743,0.037,0.0126,0,2.27,12.296179, 1.264311,NOT_AVAILABLE,1,1.0
57.12405282632,23.96812762182,66521179334108928,7.2452,0.0924,19.513,0.113,-44.302,0.077,0.0183,0,1.003,17.046577, 3.093353,NOT_AVAILABLE,0,1.0
57.09488735369,23.97234488912,66521213693847808,8.123,0.355,21.526,0.429,-47.304,0.285,0.0572,6,19.453,14.001765, 2.219675,NOT_AVAILABLE,0,1.0
57.05551505474,23.97951838436,66521381194879232,7.5474,0.0559,19.657,0.071,-45.838,0.047,0.0215,0,1.002,16.340902, 2.986912,NOT_AVAILABLE,0,1.0
